feature,pu1,pu2,value
coral,72567.0,5240.0,1
coral,9673.0,84908.0,1
coral,84908.0,114693.0,1
coral,59348.0,103163.0,1
coral,59348.0,50489.0,1
coral,25984.0,79031.0,1
coral,79031.0,87432.0,1
coral,36273.0,87432.0,1
coral,25246.0,3210.0,1
coral,3210.0,17956.0,1
coral,3210.0,31301.0,1
coral,50983.0,55832.0,1
coral,55832.0,42581.0,1
coral,55832.0,104714.0,1
coral,401.0,103017.0,1
coral,103017.0,44808.0,1
coral,114089.0,32382.0,1
coral,32382.0,42581.0,1
coral,32382.0,104714.0,1
coral,103749.0,50983.0,1
coral,39429.0,50983.0,1
coral,34732.0,146.0,1
coral,34732.0,113483.0,1
coral,106839.0,97642.0,1
coral,97642.0,81243.0,1
coral,12752.0,103749.0,1
coral,81243.0,81937.0,1
coral,94908.0,3210.0,1
coral,4385.0,3210.0,1
coral,111184.0,97642.0,1
coral,3233.0,106839.0,1
coral,74853.0,3233.0,1
coral,57499.0,3233.0,1
coral,32047.0,36284.0,1
coral,36284.0,81937.0,1
coral,26694.0,45878.0,1
coral,26694.0,41990.0,1
coral,17241.0,36284.0,1
coral,19019.0,54187.0,1
coral,55945.0,72685.0,1
coral,72685.0,15450.0,1
coral,12999.0,97833.0,1
coral,56534.0,96484.0,1
coral,56534.0,60831.0,1
coral,96484.0,35547.0,1
coral,60831.0,35547.0,1
coral,85918.0,119328.0,1
coral,119328.0,14416.0,1
coral,60268.0,28366.0,1
coral,28366.0,54187.0,1
coral,34003.0,60268.0,1
coral,113258.0,4613.0,1
coral,99021.0,85918.0,1
coral,46238.0,113258.0,1
coral,39895.0,107183.0,1
coral,107183.0,39540.0,1
coral,39540.0,85806.0,1
coral,104331.0,7610.0,1
coral,7610.0,13240.0,1
coral,104209.0,7610.0,1
coral,31518.0,118841.0,1
coral,118841.0,14416.0,1
coral,48831.0,118841.0,1
coral,61262.0,48831.0,1
coral,108826.0,24023.0,1
coral,24023.0,54187.0,1
coral,62982.0,48831.0,1
coral,117562.0,69032.0,1
coral,69032.0,108826.0,1
coral,38213.0,1420.0,1
coral,1420.0,48715.0,1
coral,1420.0,29304.0,1
coral,58159.0,69404.0,1
coral,69404.0,51304.0,1
coral,13819.0,104202.0,1
coral,104202.0,61262.0,1
coral,35782.0,104202.0,1
coral,40580.0,77703.0,1
coral,77703.0,18039.0,1
coral,81781.0,13819.0,1
coral,37719.0,95988.0,1
coral,113240.0,17208.0,1
coral,95453.0,67517.0,1
coral,67517.0,38213.0,1
coral,66507.0,40115.0,1
coral,66507.0,23070.0,1
coral,93046.0,36133.0,1
coral,36133.0,21975.0,1
coral,37579.0,60232.0,1
coral,69346.0,90489.0,1
coral,90489.0,100217.0,1
coral,116464.0,54472.0,1
coral,54472.0,30899.0,1
coral,108921.0,116464.0,1
coral,5163.0,116464.0,1
coral,73072.0,67964.0,1
coral,23989.0,48329.0,1
coral,30635.0,111719.0,1
coral,107135.0,73072.0,1
coral,108183.0,111719.0,1
coral,22899.0,110268.0,1
coral,10994.0,87451.0,1
coral,87451.0,16112.0,1
coral,72356.0,22899.0,1
coral,99667.0,97986.0,1
coral,95673.0,66925.0,1
coral,66925.0,5762.0,1
coral,47703.0,66925.0,1
coral,105701.0,390.0,1
coral,390.0,97986.0,1
coral,54657.0,67801.0,1
coral,54657.0,27183.0,1
coral,50366.0,79787.0,1
coral,26487.0,22501.0,1
coral,44808.0,103163.0,1
coral,44808.0,50489.0,1
coral,609.0,78802.0,1
coral,23447.0,78802.0,1
coral,52561.0,32142.0,1
coral,52561.0,75666.0,1
coral,32142.0,36284.0,1
coral,75666.0,36284.0,1
coral,15450.0,113949.0,1
coral,35237.0,42698.0,1
coral,35237.0,107903.0,1
coral,64591.0,14551.0,1
coral,64591.0,12876.0,1
coral,14551.0,33538.0,1
coral,12876.0,33538.0,1
coral,35547.0,14416.0,1
coral,17474.0,35547.0,1
coral,62026.0,64591.0,1
coral,61290.0,64591.0,1
coral,112990.0,113708.0,1
coral,113708.0,72091.0,1
coral,120383.0,39540.0,1
coral,54885.0,24023.0,1
coral,118932.0,48831.0,1
coral,51304.0,118841.0,1
coral,112982.0,18039.0,1
coral,18039.0,61262.0,1
coral,67516.0,81781.0,1
coral,66003.0,36133.0,1
coral,21975.0,30899.0,1
coral,60232.0,36133.0,1
coral,81961.0,22899.0,1
coral,63778.0,72356.0,1
coral,422.0,72356.0,1
coral,30474.0,94908.0,1
coral,30474.0,4385.0,1
coral,5355.0,19028.0,1
coral,5355.0,40504.0,1
coral,72091.0,14416.0,1
coral,86472.0,4613.0,1
coral,13240.0,60268.0,1
coral,14416.0,86741.0,1
coral,67312.0,48715.0,1
coral,67312.0,29304.0,1
coral,48715.0,62489.0,1
coral,29304.0,62489.0,1
coral,62489.0,54885.0,1
coral,33490.0,36133.0,1
coral,37689.0,54472.0,1
coral,41604.0,26414.0,1
coral,101190.0,87451.0,1
coral,107921.0,25641.0,1
coral,97425.0,82672.0,1
coral,79787.0,58483.0,1
coral,34237.0,65170.0,1
coral,111546.0,72567.0,1
coral,18404.0,9673.0,1
coral,106736.0,81243.0,1
coral,81937.0,52809.0,1
coral,33986.0,42698.0,1
coral,33986.0,107903.0,1
coral,53948.0,64591.0,1
coral,84370.0,38086.0,1
coral,38086.0,96484.0,1
coral,38086.0,60831.0,1
coral,37600.0,107071.0,1
coral,107071.0,13240.0,1
coral,49194.0,31518.0,1
coral,33519.0,48831.0,1
coral,1193.0,15443.0,1
coral,70592.0,15443.0,1
coral,95881.0,15443.0,1
coral,119282.0,111719.0,1
coral,7395.0,120383.0,1
coral,3011.0,53373.0,1
coral,53373.0,22899.0,1
coral,5762.0,80404.0,1
coral,61726.0,14918.0,1
coral,45151.0,54187.0,1
coral,22962.0,107071.0,1
coral,52433.0,66925.0,1
coral,28159.0,146.0,1
coral,28159.0,113483.0,1
coral,16112.0,12671.0,1
coral,78705.0,54702.0,1
coral,100217.0,21975.0,1
coral,99168.0,27315.0,1
coral,96577.0,38086.0,1
coral,91954.0,4244.0,1
coral,4244.0,67517.0,1
coral,44742.0,41604.0,1
coral,89746.0,41604.0,1
coral,73438.0,92538.0,1
coral,92538.0,18039.0,1
coral,8858.0,87085.0,1
coral,117350.0,81825.0,1
coral,107904.0,609.0,1
coral,107904.0,23447.0,1
coral,104721.0,115292.0,1
coral,88975.0,54472.0,1
coral,37568.0,54472.0,1
coral,81196.0,96577.0,1
coral,53811.0,92538.0,1
coral,31495.0,100217.0,1
coral,41641.0,73438.0,1
coral,84161.0,97986.0,1
coral,10478.0,97986.0,1
coral,51632.0,12671.0,1
coral,12671.0,111719.0,1
coral,25598.0,40115.0,1
coral,25598.0,23070.0,1
coral,111507.0,92538.0,1
coral,40471.0,40115.0,1
coral,40471.0,23070.0,1
coral,36024.0,40115.0,1
coral,36024.0,23070.0,1
coral,62479.0,95988.0,1
coral,55120.0,95988.0,1
coral,61901.0,1420.0,1
coral,43176.0,48715.0,1
coral,43176.0,29304.0,1
coral,54533.0,4613.0,1
coral,111740.0,4613.0,1
coral,56649.0,4613.0,1
coral,90949.0,15450.0,1
coral,4771.0,50983.0,1
coral,14912.0,79031.0,1
coral,21660.0,79031.0,1
coral,24347.0,79031.0,1
coral,32383.0,17956.0,1
coral,32383.0,31301.0,1
coral,26937.0,17956.0,1
coral,26937.0,31301.0,1
coral,84532.0,78175.0,1
coral,112542.0,111297.0,1
coral,12440.0,5762.0,1
coral,71210.0,5762.0,1
coral,96403.0,65912.0,1
coral,96403.0,95303.0,1
coral,118126.0,65912.0,1
coral,118126.0,95303.0,1
coral,86156.0,40115.0,1
coral,86156.0,23070.0,1
coral,70469.0,92538.0,1
coral,4236.0,40115.0,1
coral,4236.0,23070.0,1
coral,118151.0,40115.0,1
coral,118151.0,23070.0,1
coral,112805.0,78175.0,1
sponge,115958.0,107445.0,1
sponge,115958.0,73243.0,1
sponge,17723.0,107445.0,1
sponge,17723.0,73243.0,1
sponge,107332.0,107445.0,1
sponge,107332.0,73243.0,1
sponge,118970.0,107332.0,1
sponge,100363.0,98930.0,1
sponge,98930.0,119199.0,1
sponge,98930.0,20706.0,1
sponge,91848.0,98930.0,1
sponge,69296.0,91848.0,1
sponge,60188.0,23963.0,1
sponge,77947.0,91848.0,1
sponge,39533.0,91848.0,1
sponge,108702.0,91848.0,1
sponge,73980.0,91848.0,1
sponge,36748.0,91848.0,1
sponge,57593.0,91848.0,1
sponge,26347.0,119199.0,1
sponge,26347.0,20706.0,1
sponge,56172.0,98930.0,1
sponge,3224.0,119199.0,1
sponge,3224.0,20706.0,1
sponge,62537.0,107332.0,1
sponge,67014.0,107332.0,1
sponge,115613.0,107445.0,1
sponge,115613.0,73243.0,1
sponge,81249.0,107445.0,1
sponge,81249.0,73243.0,1
sponge,54546.0,107445.0,1
sponge,54546.0,73243.0,1
sponge,91530.0,107445.0,1
sponge,91530.0,73243.0,1
sponge,75689.0,23963.0,1
sponge,47004.0,23963.0,1
sponge,76387.0,23963.0,1
sponge,94926.0,23963.0,1
sponge,55258.0,23963.0,1
sponge,89592.0,91848.0,1
